submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
3/8/20,MP,0,0,0,0,0,0,0,0,0,0,3/10/20 0:00,Agree,Agree
3/8/20,IA,3,,,3,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/8/20,NY,28,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/8/20,SD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
3/8/20,TN,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,NM,0,,,0,0,0,,,0,0,3/10/20 0:00,N/A,Not agree
3/8/20,DE,1,1,0,0,0,0,,,0,,3/10/20 0:00,Agree,Agree
3/8/20,ND,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/8/20,IN,2,,,1,0,0,0,0,0,0,3/8/20 0:00,Not agree,Agree
3/8/20,ID,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,CT,1,,,1,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,MD,5,,,2,0,0,0,0,0,0,3/10/20 0:00,N/A,Agree
3/8/20,MT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,AL,0,0,0,0,0,1,0,1,0,0,3/10/20 0:00,Agree,Agree
3/8/20,MO,4,,,2,0,0,,,0,0,3/10/20 0:00,Not agree,Not agree
3/8/20,WI,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,NH,4,,,2,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/8/20,IL,7,,,1,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,NC,2,2,0,0,0,0,0,0,0,0,3/8/20 0:00,Agree,Agree
3/8/20,LA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
3/8/20,NJ,6,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,DC,1,,,0,,0,,,0,,3/26/20 16:22,,
3/8/20,SC,5,5,0,3,0,0,,,0,0,3/8/20 0:00,Agree,Not agree
3/8/20,WY,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,AZ,5,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,WA,125,,,26,0,18,,,2,,3/10/20 0:00,N/A,N/A
3/8/20,VT,1,,,1,0,0,,,0,0,3/10/20 0:00,Not agree,Not agree
3/8/20,NE,3,,,2,0,0,,,0,0,3/10/20 0:00,Not agree,Not agree
3/8/20,GU,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/8/20,MI,252,252,0,63,0,1,0,1,0,0,3/9/20 0:00,Agree,Agree
3/8/20,ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,CA,114,114,0,26,0,1,1,0,0,0,3/10/20 0:00,Agree,Agree
3/8/20,NV,3,,,1,,0,,,0,,3/26/20 16:22,Agree,
3/8/20,VI,0,,,0,,0,,,0,,3/26/20 16:22,,
3/8/20,MS,39,35,4,11,0,4,3,1,2,0,3/10/20 0:00,Agree,Agree
3/8/20,OR,14,,,7,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,FSM,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,MN,2,,,1,,0,,,0,,3/26/20 16:22,N/A,Agree
3/8/20,RI,2,,,0,0,0,,,0,0,1/28/22 14:09,Not agree,N/A
3/8/20,VA,2,,,2,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,KY,2,1,1,0,0,0,0,0,0,0,3/10/20 0:00,Agree,Agree
3/8/20,OK,91,,,14,0,0,0,0,0,0,3/9/20 0:00,Not agree,Agree
3/8/20,CO,10,7,3,2,2,0,0,0,0,0,3/8/20 0:00,Agree,Agree
3/8/20,UT,1,,,1,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,AK,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
3/8/20,MA,28,,,19,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,NYC,18,18,0,8,0,1,1,0,0,0,3/6/20 0:00,Agree,Agree
3/8/20,HI,2,,,1,0,0,,,0,,3/26/20 12:22,Not agree,Not agree
3/8/20,FL,13,,,1,0,2,,,0,0,3/8/20 0:00,Not agree,Not agree
3/8/20,KS,1,,,1,,0,,,0,,3/26/20 16:22,Agree,N/A
3/8/20,PW,0,,,0,,0,,,0,,3/26/20 16:22,,
3/8/20,PA,5,5,0,3,0,0,,,0,0,3/8/20 0:00,Agree,Not agree
3/8/20,RMI,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/8/20,OH,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,TX,5,,,0,0,0,,,0,0,3/9/20 0:00,Not agree,Not agree
3/7/20,AR,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/7/20,AK,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
3/7/20,PR,0,0,0,0,0,0,0,0,0,0,3/7/20 0:00,Agree,Agree
3/7/20,UT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,WV,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/7/20,OK,77,,,16,0,0,0,0,0,0,3/8/20 0:00,Not agree,Agree
3/7/20,CO,8,7,1,1,1,0,0,0,0,0,3/7/20 0:00,Agree,Agree
3/7/20,NY,28,,,7,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/7/20,IA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/7/20,TN,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,SD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
3/7/20,OH,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,ID,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,WA,99,,,32,0,16,,,5,,3/9/20 0:00,N/A,N/A
3/7/20,VI,0,,,0,,0,,,0,,3/26/20 16:22,,
3/7/20,MI,189,189,0,48,0,1,0,1,0,0,3/8/20 0:00,Agree,Agree
3/7/20,MS,28,24,4,8,0,2,1,1,0,0,3/9/20 0:00,Agree,Agree
3/7/20,DE,1,1,0,0,0,0,,,0,,3/9/20 0:00,Agree,Agree
3/7/20,CA,88,88,0,19,0,1,1,0,0,0,3/9/20 0:00,Agree,Agree
3/7/20,GU,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/7/20,MO,2,,,0,0,0,,,0,0,3/9/20 0:00,Not agree,Not agree
3/7/20,VA,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,DC,1,,,1,,0,,,0,,3/26/20 16:22,,
3/7/20,WY,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,SC,2,2,0,1,0,0,,,0,0,3/7/20 0:00,Agree,Not agree
3/7/20,RI,2,,,0,0,0,,,0,0,1/28/22 14:09,Not agree,N/A
3/7/20,AZ,5,,,2,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,IN,1,,,0,0,0,0,0,0,0,3/7/20 0:00,Not agree,Agree
3/7/20,WI,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,NV,2,,,1,,0,,,0,,3/26/20 16:22,Agree,
3/7/20,VT,0,,,0,0,0,,,0,0,3/9/20 0:00,Not agree,Not agree
3/7/20,AL,0,0,0,0,0,1,0,1,0,0,3/9/20 0:00,Agree,Agree
3/7/20,CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,IL,6,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,ND,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/7/20,NC,2,2,0,1,0,0,0,0,0,0,3/7/20 0:00,Agree,Agree
3/7/20,MD,3,,,0,0,0,0,0,0,0,3/9/20 0:00,N/A,Agree
3/7/20,MT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,NE,1,,,1,0,0,,,0,0,3/9/20 0:00,Not agree,Not agree
3/7/20,NH,2,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/7/20,FSM,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,NJ,6,,,2,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,MN,1,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
3/7/20,OR,7,,,4,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,LA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
3/7/20,KY,2,1,1,2,1,0,0,0,0,0,3/9/20 0:00,Agree,Agree
3/7/20,AS,0,,,0,,0,,,0,,3/26/20 16:22,,
3/7/20,MP,0,0,0,0,0,0,0,0,0,0,3/9/20 0:00,Agree,Agree
3/7/20,FL,12,,,4,0,2,,,0,0,3/7/20 0:00,Not agree,Not agree
3/7/20,PW,0,,,0,,0,,,0,,3/26/20 16:22,,
3/7/20,MA,9,,,2,,0,,,0,,3/26/20 16:22,Agree,Agree
3/7/20,HI,1,,,0,0,0,,,0,,3/7/20 0:00,Not agree,Not agree
3/7/20,KS,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
3/7/20,GA,11,11,0,3,0,0,,,0,,3/26/20 12:22,Agree,Agree
3/7/20,NYC,10,10,0,3,0,1,1,0,0,0,3/5/20 0:00,Agree,Agree
3/7/20,PA,2,2,0,2,0,0,,,0,0,3/7/20 0:00,Agree,Not agree
3/7/20,NM,0,,,0,0,0,,,0,0,3/9/20 0:00,N/A,Not agree
3/7/20,RMI,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,FL,8,,,0,0,2,,,1,0,3/6/20 0:00,Not agree,Not agree
3/6/20,UT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,AS,0,,,0,,0,,,0,,3/26/20 16:22,,
3/6/20,NYC,7,7,0,5,0,1,1,0,0,0,3/4/20 0:00,Agree,Agree
3/6/20,KS,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
3/6/20,AR,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/6/20,OH,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,NM,0,,,0,0,0,,,0,0,3/8/20 0:00,N/A,Not agree
3/6/20,MS,20,16,4,12,1,2,1,1,1,0,3/8/20 0:00,Agree,Agree
3/6/20,NE,0,,,0,0,0,,,0,0,3/8/20 0:00,Not agree,Not agree
3/6/20,VT,0,,,0,0,0,,,0,0,3/8/20 0:00,Not agree,Not agree
3/6/20,CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,AL,0,0,0,0,0,1,0,1,0,0,3/8/20 0:00,Agree,Agree
3/6/20,ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,NV,1,,,0,,0,,,0,,3/26/20 16:22,Agree,
3/6/20,CA,69,69,0,9,0,1,1,0,0,0,3/8/20 0:00,Agree,Agree
3/6/20,WI,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,OR,3,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,SC,1,1,0,1,0,0,,,0,0,3/6/20 0:00,Agree,Not agree
3/6/20,DC,0,,,0,,0,,,0,,3/26/20 16:22,,
3/6/20,AZ,3,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,VA,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,RI,2,,,0,0,0,,,0,0,1/28/22 14:09,Not agree,N/A
3/6/20,ND,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/6/20,IN,1,,,1,0,0,0,0,0,0,3/6/20 0:00,Not agree,Agree
3/6/20,WA,67,,,12,0,11,,,1,,3/8/20 0:00,N/A,N/A
3/6/20,IL,6,,,1,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,MI,141,141,0,42,0,1,0,1,0,0,3/7/20 0:00,Agree,Agree
3/6/20,ID,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,VI,0,,,0,,0,,,0,,3/26/20 16:22,,
3/6/20,MT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,NH,2,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/6/20,MD,3,,,0,0,0,0,0,0,0,3/8/20 0:00,N/A,Agree
3/6/20,DE,1,1,0,1,0,0,,,0,,3/8/20 0:00,Agree,Agree
3/6/20,MO,2,,,1,0,0,,,0,0,3/8/20 0:00,Not agree,Not agree
3/6/20,NC,1,1,0,0,0,0,0,0,0,0,3/6/20 0:00,Agree,Agree
3/6/20,GU,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/6/20,NJ,4,,,2,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,LA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
3/6/20,FSM,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,WY,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,KY,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,MN,1,,,1,,0,,,0,,3/26/20 16:22,N/A,Agree
3/6/20,OK,61,,,2,0,0,0,0,0,0,3/7/20 0:00,Not agree,Agree
3/6/20,HI,1,,,0,0,0,,,0,,3/6/20 0:00,Not agree,Not agree
3/6/20,PR,0,0,0,0,0,0,0,0,0,0,3/6/20 0:00,Agree,Agree
3/6/20,MA,7,,,5,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,PW,0,,,0,,0,,,0,,3/26/20 16:22,,
3/6/20,AK,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
3/6/20,TX,5,,,5,0,0,,,0,0,3/8/20 0:00,Not agree,Not agree
3/6/20,MP,0,0,0,0,0,0,0,0,0,0,3/8/20 0:00,Agree,Agree
3/6/20,WV,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/6/20,GA,8,8,0,6,0,0,,,0,,3/26/20 12:22,Agree,Agree
3/6/20,CO,7,7,0,6,0,0,0,0,0,0,3/6/20 0:00,Agree,Agree
3/6/20,PA,0,0,0,0,0,0,,,0,0,3/6/20 0:00,Agree,Not agree
3/6/20,SD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
3/6/20,TN,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/6/20,NY,21,,,9,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/6/20,IA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/6/20,RMI,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,AS,0,,,0,,0,,,0,,3/26/20 16:22,,
3/5/20,MP,0,0,0,0,0,0,0,0,0,0,3/7/20 0:00,Agree,Agree
3/5/20,MA,2,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,KS,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
3/5/20,CO,1,1,0,0,0,0,0,0,0,0,3/5/20 0:00,Agree,Agree
3/5/20,OK,59,,,10,0,0,0,0,0,0,3/6/20 0:00,Not agree,Agree
3/5/20,PW,0,,,0,,0,,,0,,3/26/20 16:22,,
3/5/20,UT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,SD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
3/5/20,RMI,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,PA,0,0,0,0,0,0,,,0,0,3/5/20 0:00,Agree,Not agree
3/5/20,IA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/5/20,OH,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,NE,0,,,0,0,0,,,0,0,3/7/20 0:00,Not agree,Not agree
3/5/20,MT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,IN,0,,,0,0,0,0,0,0,0,3/5/20 0:00,Not agree,Agree
3/5/20,WI,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,VT,0,,,0,0,0,,,0,0,3/7/20 0:00,Not agree,Not agree
3/5/20,AL,0,0,0,0,0,1,0,1,0,0,3/7/20 0:00,Agree,Agree
3/5/20,GU,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/5/20,MS,8,5,3,2,1,1,0,1,1,1,3/7/20 0:00,Agree,Agree
3/5/20,MD,3,,,3,0,0,0,0,0,0,3/7/20 0:00,N/A,Agree
3/5/20,DE,0,0,0,0,0,0,,,0,,3/7/20 0:00,Agree,Agree
3/5/20,VI,0,,,0,,0,,,0,,3/26/20 16:22,,
3/5/20,WY,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,MN,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
3/5/20,NJ,2,,,2,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,KY,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,RI,2,,,1,0,0,,,0,0,1/28/22 14:09,Not agree,N/A
3/5/20,FSM,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,CA,60,60,0,7,0,1,1,0,1,0,3/7/20 0:00,Agree,Agree
3/5/20,NH,2,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/5/20,WA,55,,,15,0,10,,,0,,3/7/20 0:00,N/A,N/A
3/5/20,MO,1,,,0,0,0,,,0,0,3/7/20 0:00,Not agree,Not agree
3/5/20,ID,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,IL,5,,,1,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,NC,1,1,0,0,0,0,0,0,0,0,3/5/20 0:00,Agree,Agree
3/5/20,NV,1,,,1,,0,,,0,,3/26/20 16:22,Agree,
3/5/20,ND,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/5/20,MI,99,99,0,26,0,1,0,1,0,0,3/6/20 0:00,Agree,Agree
3/5/20,ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,SC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/5/20,LA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
3/5/20,VA,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,DC,0,,,0,,0,,,0,,3/26/20 16:22,,
3/5/20,OR,3,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,AZ,3,,,1,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,AK,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
3/5/20,FL,8,,,1,0,1,,,1,0,3/5/20 0:00,Not agree,Not agree
3/5/20,HI,1,,,1,0,0,,,0,,3/26/20 12:22,Not agree,Not agree
3/5/20,TX,0,,,0,0,0,,,0,0,3/7/20 0:00,Not agree,Not agree
3/5/20,GA,2,,,-5,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,AR,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/5/20,PR,0,0,0,0,0,0,0,0,0,0,3/5/20 0:00,Agree,Agree
3/5/20,NYC,2,2,0,1,0,1,1,0,0,0,3/3/20 0:00,Agree,Agree
3/5/20,WV,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/5/20,NM,0,,,0,0,0,,,0,0,3/7/20 0:00,N/A,Not agree
3/5/20,TN,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/5/20,NY,12,,,11,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/4/20,MP,0,0,0,0,0,0,0,0,0,0,3/6/20 0:00,Agree,Agree
3/4/20,OK,49,,,6,0,0,0,0,0,0,3/5/20 0:00,Not agree,Agree
3/4/20,GA,7,7,0,2,0,0,,,0,,3/26/20 12:22,Agree,Agree
3/4/20,AR,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/4/20,TX,0,,,0,0,0,,,0,0,3/6/20 0:00,Not agree,Not agree
3/4/20,KS,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
3/4/20,WV,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/4/20,PW,0,,,0,,0,,,0,,3/26/20 16:22,,
3/4/20,NYC,1,1,0,0,0,1,1,0,1,0,3/2/20 0:00,Agree,Agree
3/4/20,AS,0,,,0,,0,,,0,,3/26/20 16:22,,
3/4/20,SD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
3/4/20,IA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/4/20,TN,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,AL,0,0,0,0,0,1,0,1,0,0,3/6/20 0:00,Agree,Agree
3/4/20,CA,53,53,0,10,0,0,0,0,0,0,3/6/20 0:00,Agree,Agree
3/4/20,CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,IN,0,,,0,0,0,0,0,0,0,3/4/20 0:00,Not agree,Agree
3/4/20,GU,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/4/20,ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,ID,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,IL,4,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,MO,1,,,1,0,0,,,0,0,3/6/20 0:00,Not agree,Not agree
3/4/20,VI,0,,,0,,0,,,0,,3/26/20 16:22,,
3/4/20,WA,40,,,13,0,10,,,1,,3/6/20 0:00,N/A,N/A
3/4/20,WI,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,MS,6,4,2,6,2,0,0,0,0,0,3/6/20 0:00,Agree,Agree
3/4/20,WY,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,SC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/4/20,AZ,2,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,NJ,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,OR,3,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,RI,1,,,0,0,0,,,0,0,1/28/22 14:09,Not agree,N/A
3/4/20,NV,0,,,0,,0,,,0,,3/26/20 16:22,Agree,
3/4/20,MT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,NC,1,1,0,0,0,0,0,0,0,0,3/4/20 0:00,Agree,Agree
3/4/20,MD,0,,,0,0,0,0,0,0,0,3/6/20 0:00,N/A,Agree
3/4/20,VT,0,,,0,0,0,,,0,0,3/6/20 0:00,Not agree,Not agree
3/4/20,NE,0,,,0,0,0,,,0,0,3/6/20 0:00,Not agree,Not agree
3/4/20,NH,2,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/4/20,DE,0,0,0,0,0,0,,,0,,3/6/20 0:00,Agree,Agree
3/4/20,MI,73,73,0,24,0,1,0,1,0,0,3/5/20 0:00,Agree,Agree
3/4/20,ND,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/4/20,MN,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
3/4/20,VA,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,FSM,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,LA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
3/4/20,DC,0,,,0,,0,,,0,,3/26/20 16:22,,
3/4/20,KY,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,AK,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
3/4/20,MA,2,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,PR,0,0,0,0,0,0,0,0,0,0,3/4/20 0:00,Agree,Agree
3/4/20,CO,1,1,0,0,0,0,0,0,0,0,3/4/20 0:00,Agree,Agree
3/4/20,FL,7,,,4,0,0,,,0,0,3/4/20 0:00,Not agree,Not agree
3/4/20,HI,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/4/20,UT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,NY,1,,,1,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/4/20,PA,0,0,0,0,0,0,,,0,0,3/4/20 0:00,Agree,Not agree
3/4/20,RMI,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,OH,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/4/20,NM,0,,,0,0,0,,,0,0,3/6/20 0:00,N/A,Not agree
3/3/20,OK,43,,,4,0,0,0,0,0,0,3/4/20 0:00,Not agree,Agree
3/3/20,CO,1,1,0,0,0,0,0,0,0,0,3/3/20 0:00,Agree,Agree
3/3/20,AS,0,,,0,,0,,,0,,3/26/20 16:22,,
3/3/20,WV,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/3/20,GA,5,5,0,2,0,0,,,0,,3/26/20 12:22,Agree,Agree
3/3/20,NYC,1,1,0,0,0,0,0,0,0,0,3/1/20 0:00,Agree,Agree
3/3/20,KS,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
3/3/20,TN,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,NY,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/3/20,OH,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,IA,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/3/20,NH,2,,,1,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/3/20,ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,WA,27,,,26,0,9,,,3,,3/5/20 0:00,N/A,N/A
3/3/20,VI,0,,,0,,0,,,0,,3/26/20 16:22,,
3/3/20,VT,0,,,0,0,0,,,0,0,3/5/20 0:00,Not agree,Not agree
3/3/20,ID,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,CA,43,43,0,4,0,0,0,0,0,0,3/5/20 0:00,Agree,Agree
3/3/20,CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,IN,0,,,0,0,0,0,0,0,0,3/3/20 0:00,Not agree,Agree
3/3/20,MO,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
3/3/20,NV,0,,,0,,0,,,0,,3/26/20 16:22,Agree,
3/3/20,NC,1,1,0,1,0,0,0,0,0,0,3/3/20 0:00,Agree,Agree
3/3/20,NE,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,MT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,AZ,2,,,1,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,VA,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,FSM,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,DC,0,,,0,,0,,,0,,3/26/20 16:22,,
3/3/20,WY,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
3/3/20,SC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
3/3/20,OR,3,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
